order_id,customer_id,customer_name,city,category,product_name,unit_price,quantity,discount_percent,payment_method,order_status,order_timestamp
ORD-100181,CUST-1019,Tony Stark,London,Electronics,Laptop,274.38,1,0.25,Credit Card,COMPLETED,2025-03-14 02:42:01
ORD-100182,CUST-1005,Fiona Gallagher,New York,Sports & Outdoors,Camping Tent,50.73,2,0.25,Credit Card,COMPLETED,2025-03-20 12:47:01
ORD-100183,CUST-1007,Hannah Abbott,London,Sports & Outdoors,Dumbbell Set,47.67,1,0.25,Credit Card,COMPLETED,2025-10-05 10:31:28
ORD-100184,CUST-1018,Steve Rogers,London,Home & Kitchen,Espresso Machine,140.49,3,0.0,Apple Pay,PENDING,2025-10-14 11:44:12
ORD-100185,CUST-1015,Pam Beesly,Singapore,Clothing,Sneakers,126.48,1,0.15,PayPal,PENDING,2025-07-09 14:37:57
ORD-100186,CUST-1016,Quentin Tarantino,San Francisco,Home & Kitchen,Blender,326.06,3,0.0,Credit Card,COMPLETED,2025-03-09 22:32:23
ORD-100187,CUST-1013,Nora Jones,Toronto,Home & Kitchen,Cookware Set,293.53,1,0.15,UPI / Digital Wallet,COMPLETED,2025-05-20 13:51:38
ORD-100188,CUST-1002,Charlie Brown,Paris,Electronics,Smartphone,555.8,1,0.2,UPI / Digital Wallet,RETURNED,2025-04-30 15:04:19
ORD-100189,CUST-1019,Tony Stark,Berlin,Sports & Outdoors,Yoga Mat,132.18,2,0.15,UPI / Digital Wallet,COMPLETED,2025-05-09 03:41:40
ORD-100190,CUST-1003,Diana Prince,Mumbai,Books,Data Engineering Handbook,27.0,1,0.1,Credit Card,RETURNED,2025-02-23 01:25:24
ORD-100191,CUST-1000,Alice Smith,Tokyo,Clothing,Cotton T-Shirt,143.44,5,0.1,UPI / Digital Wallet,CANCELLED,2025-01-04 22:11:08
ORD-100192,CUST-1018,Steve Rogers,Singapore,Books,History of Computing,13.4,2,0.2,Debit Card,CANCELLED,2025-10-29 11:55:07
ORD-100193,CUST-1019,Tony Stark,Tokyo,Electronics,Wireless Headphones,582.95,1,0.25,UPI / Digital Wallet,PENDING,2025-05-31 16:33:11
ORD-100194,CUST-1007,Hannah Abbott,Mumbai,Books,Economics 101,22.88,3,0.2,Apple Pay,COMPLETED,2025-01-09 13:19:06
ORD-100195,CUST-1006,George Clark,Toronto,Home & Kitchen,Toaster,90.95,1,0.05,Debit Card,COMPLETED,2025-09-09 21:29:08
ORD-100196,CUST-1003,Diana Prince,Sydney,Books,History of Computing,19.0,1,0.25,UPI / Digital Wallet,CANCELLED,2025-03-30 23:04:51
ORD-100197,CUST-1005,Fiona Gallagher,Tokyo,Electronics,Wireless Headphones,642.39,2,0.1,Apple Pay,COMPLETED,2025-12-31 18:38:31
ORD-100198,CUST-1003,Diana Prince,Paris,Electronics,Smartphone,711.15,1,0.0,PayPal,COMPLETED,2025-06-30 00:55:41
ORD-100199,CUST-1017,Rachel Green,Mumbai,Clothing,Winter Jacket,63.79,4,0.2,Debit Card,COMPLETED,2025-09-11 04:54:31
ORD-100200,CUST-1006,George Clark,Tokyo,Electronics,4K Monitor,1017.07,2,0.2,Debit Card,COMPLETED,2025-12-22 07:01:01
ORD-100201,CUST-1001,Bob Jones,Mumbai,Home & Kitchen,Air Fryer,35.16,1,0.0,Debit Card,RETURNED,2025-05-08 15:23:20
ORD-100202,CUST-1004,Evan Wright,,Books,Sci-Fi Novel,12.45,1,0.05,Debit Card,CANCELLED,2025-02-15 12:02:42
ORD-100203,CUST-1018,Steve Rogers,London,Home & Kitchen,Toaster,54.04,4,0.05,Credit Card,COMPLETED,2025-07-22 10:32:32
ORD-100204,CUST-1004,Evan Wright,Tokyo,Electronics,Laptop,1074.16,1,0.15,Apple Pay,PENDING,2025-06-09 15:11:17
ORD-100205,CUST-1015,Pam Beesly,Toronto,Home & Kitchen,Blender,230.03,2,0.1,Apple Pay,CANCELLED,2025-08-04 08:07:50
ORD-100206,CUST-1015,Pam Beesly,Berlin,Clothing,Sneakers,149.62,1,0.1,UPI / Digital Wallet,COMPLETED,2025-03-21 06:22:43
ORD-100207,CUST-1015,Pam Beesly,Sydney,Books,Economics 101,37.38,1,0.15,Apple Pay,CANCELLED,2025-06-18 20:15:42
ORD-100208,CUST-1009,Julia Roberts,Berlin,Sports & Outdoors,Water Bottle,155.56,4,0.05,Credit Card,COMPLETED,2025-05-07 19:32:17
ORD-100209,CUST-1005,Fiona Gallagher,New York,Sports & Outdoors,Water Bottle,24.94,2,0.0,Debit Card,COMPLETED,2025-05-12 09:53:39
ORD-100210,CUST-1016,Quentin Tarantino,Berlin,Home & Kitchen,Cookware Set,87.32,2,0.15,PayPal,COMPLETED,2025-04-02 08:38:31
ORD-100211,CUST-1013,Nora Jones,Singapore,Electronics,Smartwatch,448.45,3,0.05,PayPal,COMPLETED,2025-01-02 23:30:26
ORD-100212,CUST-1007,Hannah Abbott,Toronto,Sports & Outdoors,Bicycle Helmet,178.7,3,0.25,PayPal,CANCELLED,2025-03-11 17:57:43
ORD-100213,CUST-1012,,Singapore,Electronics,Laptop,910.96,-1,0.15,Debit Card,COMPLETED,2025-09-27 23:05:24
ORD-100214,CUST-1013,Nora Jones,Singapore,Home & Kitchen,Vacuum Cleaner,254.67,1,0.1,Credit Card,CANCELLED,2025-11-10 16:30:42
ORD-100215,CUST-1002,Charlie Brown,Singapore,Sports & Outdoors,Water Bottle,67.21,1,0.2,Debit Card,COMPLETED,2025-09-25 04:38:11
ORD-100216,CUST-1014,,Toronto,Books,Sci-Fi Novel,17.3,2,0.15,Credit Card,COMPLETED,2025-04-01 16:00:09
ORD-100217,CUST-1004,Evan Wright,New York,Clothing,Denim Jeans,103.48,3,0.05,Apple Pay,COMPLETED,2025-12-04 23:16:56
ORD-100218,CUST-1005,Fiona Gallagher,Toronto,Sports & Outdoors,Camping Tent,198.54,1,0.1,Apple Pay,RETURNED,2025-11-05 07:31:54
ORD-100219,CUST-1013,Nora Jones,Berlin,Electronics,Smartwatch,145.83,1,0.1,UPI / Digital Wallet,PENDING,2025-07-20 18:37:38
ORD-100220,CUST-1001,Bob Jones,Paris,Clothing,Winter Jacket,30.3,2,0.1,UPI / Digital Wallet,RETURNED,2025-04-20 05:24:34
ORD-100221,CUST-1015,Pam Beesly,Sydney,Clothing,Denim Jeans,131.11,1,0.25,PayPal,COMPLETED,2025-11-18 00:57:46
ORD-100222,CUST-1013,Nora Jones,Tokyo,Electronics,Laptop,102.01,2,0.0,Apple Pay,PENDING,2025-10-05 02:45:59
ORD-100223,CUST-1016,Quentin Tarantino,San Francisco,Electronics,Smartphone,1032.19,1,0.05,Credit Card,COMPLETED,2025-02-12 12:15:40
ORD-100224,CUST-1005,Fiona Gallagher,New York,Clothing,Sneakers,132.38,3,0.1,PayPal,COMPLETED,2025-09-25 23:07:21
ORD-100225,CUST-1014,Oscar Martinez,Sydney,Home & Kitchen,Cookware Set,314.09,1,0.0,Credit Card,PENDING,2025-02-25 21:34:21
ORD-100226,CUST-1009,Julia Roberts,Toronto,Sports & Outdoors,Yoga Mat,101.6,1,0.0,UPI / Digital Wallet,CANCELLED,2025-04-10 22:34:34
ORD-100227,CUST-1018,Steve Rogers,New York,Books,Sci-Fi Novel,16.88,5,0.2,Apple Pay,COMPLETED,2025-04-06 09:10:37
ORD-100228,CUST-1011,Laura Croft,San Francisco,Clothing,Hooded Sweatshirt,41.51,2,0.1,Credit Card,COMPLETED,2025-01-23 05:51:52
ORD-100229,CUST-1001,Bob Jones,Singapore,Home & Kitchen,Vacuum Cleaner,89.05,2,0.05,Debit Card,RETURNED,2025-11-27 22:27:36
ORD-100230,CUST-1004,Evan Wright,Berlin,Sports & Outdoors,Hiking Backpack,157.9,1,0.25,Apple Pay,COMPLETED,2025-01-23 03:21:02
ORD-100231,CUST-1017,Rachel Green,London,Sports & Outdoors,Camping Tent,29.0,2,0.25,PayPal,RETURNED,2025-01-03 03:29:49
ORD-100232,CUST-1014,Oscar Martinez,Toronto,Home & Kitchen,Air Fryer,323.24,1,0.25,PayPal,COMPLETED,2025-01-18 14:22:02
ORD-100233,CUST-1004,Evan Wright,Singapore,Books,Economics 101,34.19,1,0.05,Apple Pay,COMPLETED,2025-05-24 03:09:29
ORD-100234,CUST-1012,Michael Scott,Singapore,Sports & Outdoors,Camping Tent,206.83,2,0.05,Credit Card,PENDING,2025-08-03 05:37:43
ORD-100235,CUST-1012,Michael Scott,Singapore,Sports & Outdoors,Camping Tent,228.64,1,0.25,UPI / Digital Wallet,COMPLETED,2025-11-24 20:49:43
ORD-100236,CUST-1002,Charlie Brown,Tokyo,Electronics,Wireless Headphones,487.17,1,0.05,UPI / Digital Wallet,RETURNED,2025-09-14 09:42:55
ORD-100237,CUST-1007,Hannah Abbott,Singapore,Sports & Outdoors,Water Bottle,240.42,1,0.05,Apple Pay,COMPLETED,2025-10-28 15:11:04
ORD-100238,CUST-1005,Fiona Gallagher,New York,Electronics,4K Monitor,381.71,4,0.25,UPI / Digital Wallet,COMPLETED,2025-10-12 23:06:13
ORD-100239,CUST-1001,Bob Jones,New York,Electronics,Laptop,165.98,3,0.2,Debit Card,RETURNED,2025-05-15 11:12:38
ORD-100240,CUST-1003,Diana Prince,San Francisco,Clothing,Denim Jeans,57.04,2,0.25,Debit Card,CANCELLED,2025-02-25 11:26:12
ORD-100241,CUST-1010,Kevin Bacon,Singapore,Home & Kitchen,Espresso Machine,92.32,4,0.05,PayPal,COMPLETED,2025-07-30 10:25:24
ORD-100242,CUST-1006,George Clark,Mumbai,Electronics,Smartwatch,819.7,1,0.1,UPI / Digital Wallet,RETURNED,2025-05-12 12:38:51
ORD-100243,CUST-1006,George Clark,Mumbai,Home & Kitchen,Blender,99.65,1,0.25,UPI / Digital Wallet,PENDING,2025-01-26 13:35:15
ORD-100244,CUST-1004,Evan Wright,Mumbai,Home & Kitchen,Air Fryer,163.39,1,0.0,PayPal,COMPLETED,2025-07-30 04:43:01
ORD-100245,CUST-1007,Hannah Abbott,Toronto,Sports & Outdoors,Dumbbell Set,153.79,5,0.2,UPI / Digital Wallet,CANCELLED,2025-07-15 17:11:14
ORD-100246,CUST-1017,Rachel Green,Mumbai,Books,Sci-Fi Novel,42.6,1,0.1,UPI / Digital Wallet,COMPLETED,2025-01-25 10:38:24
ORD-100247,CUST-1016,Quentin Tarantino,Berlin,Sports & Outdoors,Camping Tent,138.42,2,0.25,Debit Card,CANCELLED,2025-11-17 14:27:48
ORD-100248,CUST-1007,Hannah Abbott,San Francisco,Books,Cookbook,32.08,3,0.0,PayPal,COMPLETED,2025-05-05 00:55:56
ORD-100249,CUST-1002,Charlie Brown,Tokyo,Books,Data Engineering Handbook,41.42,1,0.0,UPI / Digital Wallet,COMPLETED,2025-02-11 07:10:36
ORD-100250,CUST-1009,Julia Roberts,Berlin,Sports & Outdoors,Hiking Backpack,58.15,2,0.2,UPI / Digital Wallet,COMPLETED,2025-02-13 19:22:02
ORD-100251,CUST-1016,Quentin Tarantino,Mumbai,Electronics,Smartphone,670.22,1,0.0,PayPal,RETURNED,2025-12-27 10:39:01
ORD-100252,CUST-1009,Julia Roberts,Paris,Home & Kitchen,Espresso Machine,237.25,2,0.0,UPI / Digital Wallet,RETURNED,2025-07-24 01:56:01
ORD-100253,CUST-1002,Charlie Brown,San Francisco,Home & Kitchen,Air Fryer,45.61,1,0.0,Debit Card,COMPLETED,2025-08-19 15:20:46
ORD-100254,CUST-1016,Quentin Tarantino,Paris,Books,History of Computing,20.7,1,0.15,PayPal,COMPLETED,2025-10-24 20:39:13
ORD-100255,CUST-1002,Charlie Brown,Singapore,Sports & Outdoors,Bicycle Helmet,41.12,2,0.0,Debit Card,COMPLETED,2025-05-10 22:34:16
ORD-100256,CUST-1001,Bob Jones,Tokyo,Sports & Outdoors,Dumbbell Set,75.83,2,0.25,UPI / Digital Wallet,COMPLETED,2025-01-20 22:15:57
ORD-100257,CUST-1008,Ian Malcolm,Mumbai,Home & Kitchen,Cookware Set,225.43,5,0.25,Credit Card,COMPLETED,2025-01-11 01:22:54
ORD-100258,CUST-1011,Laura Croft,Toronto,Sports & Outdoors,Camping Tent,63.2,1,0.0,Credit Card,COMPLETED,2025-03-19 07:21:18
ORD-100259,CUST-1008,Ian Malcolm,San Francisco,Electronics,Smartphone,367.13,2,0.25,Apple Pay,RETURNED,2025-08-06 13:55:32
ORD-100260,CUST-1016,Quentin Tarantino,Tokyo,Electronics,Smartphone,1155.97,1,0.0,Debit Card,RETURNED,2025-04-03 15:14:08
ORD-100261,CUST-1014,Oscar Martinez,Berlin,Home & Kitchen,Toaster,224.43,2,0.15,Debit Card,COMPLETED,2025-07-22 16:43:56
ORD-100262,CUST-1005,Fiona Gallagher,Sydney,Books,Sci-Fi Novel,16.58,1,0.05,Apple Pay,PENDING,2025-11-07 22:19:42
ORD-100263,CUST-1016,Quentin Tarantino,Singapore,Home & Kitchen,Vacuum Cleaner,284.11,2,0.25,Apple Pay,COMPLETED,2025-04-18 18:09:48
ORD-100264,CUST-1001,Bob Jones,New York,Books,Cookbook,29.23,1,0.0,UPI / Digital Wallet,CANCELLED,2025-03-10 19:58:06
ORD-100265,CUST-1000,Alice Smith,Toronto,Sports & Outdoors,Dumbbell Set,212.29,1,0.15,Apple Pay,CANCELLED,2025-10-10 09:36:20
ORD-100266,CUST-1000,Alice Smith,Berlin,Sports & Outdoors,Water Bottle,122.31,2,0.0,UPI / Digital Wallet,COMPLETED,2025-04-30 08:13:22
ORD-100267,CUST-1007,Hannah Abbott,Paris,Home & Kitchen,Air Fryer,215.95,1,0.1,UPI / Digital Wallet,COMPLETED,2025-10-25 05:13:47
ORD-100268,CUST-1005,Fiona Gallagher,London,Books,Sci-Fi Novel,41.52,1,0.2,Apple Pay,PENDING,2025-11-30 06:11:08
ORD-100269,CUST-1007,Hannah Abbott,Mumbai,Sports & Outdoors,Bicycle Helmet,52.99,1,0.1,Debit Card,COMPLETED,2025-02-25 11:31:10
ORD-100270,CUST-1014,Oscar Martinez,Toronto,Sports & Outdoors,Water Bottle,101.81,3,0.0,Credit Card,COMPLETED,2025-10-14 15:45:56
ORD-100271,CUST-1015,Pam Beesly,New York,Clothing,Cotton T-Shirt,24.64,5,0.15,Debit Card,COMPLETED,2025-11-28 18:37:05
ORD-100272,CUST-1007,Hannah Abbott,San Francisco,Books,Cookbook,37.92,1,0.0,Apple Pay,COMPLETED,2025-10-22 21:37:26
ORD-100273,CUST-1018,Steve Rogers,New York,Home & Kitchen,Vacuum Cleaner,263.69,2,0.0,PayPal,COMPLETED,2025-12-16 15:53:26
ORD-100274,CUST-1006,George Clark,Toronto,Books,Sci-Fi Novel,12.15,1,0.05,Credit Card,COMPLETED,2025-07-13 14:00:30
ORD-100275,CUST-1019,Tony Stark,London,Home & Kitchen,Vacuum Cleaner,192.99,1,0.2,PayPal,COMPLETED,2025-03-26 22:39:42
ORD-100276,CUST-1003,Diana Prince,Tokyo,Books,Economics 101,39.56,1,0.2,PayPal,PENDING,2025-10-12 14:26:49
ORD-100277,CUST-1000,Alice Smith,Toronto,Electronics,Wireless Headphones,1045.69,1,0.2,Debit Card,RETURNED,2025-12-05 10:56:40
ORD-100278,CUST-1002,Charlie Brown,Sydney,Books,Sci-Fi Novel,8.34,1,0.2,Credit Card,COMPLETED,2025-02-04 18:30:50
ORD-100279,CUST-1019,Tony Stark,Mumbai,Home & Kitchen,Vacuum Cleaner,159.97,2,0.05,Credit Card,COMPLETED,2025-06-03 13:14:30
ORD-100280,CUST-1015,Pam Beesly,Paris,Clothing,Denim Jeans,147.02,2,0.15,UPI / Digital Wallet,PENDING,2025-01-16 10:11:44
ORD-100281,CUST-1015,Pam Beesly,London,Sports & Outdoors,Dumbbell Set,160.87,1,0.15,Debit Card,PENDING,2025-06-13 22:13:04
ORD-100282,CUST-1002,Charlie Brown,Sydney,Books,Sci-Fi Novel,12.67,1,0.0,Debit Card,CANCELLED,2025-12-25 08:47:39
ORD-100283,CUST-1000,Alice Smith,Berlin,Books,Sci-Fi Novel,22.43,3,0.15,Apple Pay,RETURNED,2025-08-21 11:27:25
ORD-100284,CUST-1016,Quentin Tarantino,Paris,Electronics,Smartwatch,450.5,1,0.2,Debit Card,COMPLETED,2025-12-13 11:00:28
ORD-100285,CUST-1009,Julia Roberts,Berlin,Electronics,4K Monitor,287.71,2,0.0,UPI / Digital Wallet,COMPLETED,2025-05-14 10:46:20
ORD-100286,CUST-1017,Rachel Green,Sydney,Books,Economics 101,44.9,1,0.25,Debit Card,CANCELLED,2025-04-27 19:08:06
ORD-100287,CUST-1014,Oscar Martinez,Toronto,Books,Data Engineering Handbook,34.18,2,0.1,Credit Card,PENDING,2025-07-03 03:26:37
ORD-100288,CUST-1009,Julia Roberts,Paris,Clothing,Running Shoes,116.36,1,0.0,Debit Card,COMPLETED,2025-03-23 22:06:51
ORD-100289,CUST-1001,Bob Jones,New York,Sports & Outdoors,Hiking Backpack,83.86,1,0.0,Debit Card,COMPLETED,2025-05-04 23:33:10
ORD-100290,CUST-1017,,Mumbai,Clothing,Winter Jacket,64.39,3,0.0,Credit Card,COMPLETED,2025-05-24 13:18:23
ORD-100291,CUST-1011,Laura Croft,Berlin,Books,History of Computing,25.44,1,0.2,PayPal,COMPLETED,2025-03-09 09:18:24
ORD-100292,CUST-1006,George Clark,Paris,Home & Kitchen,Espresso Machine,314.86,5,0.1,Apple Pay,RETURNED,2025-12-03 19:49:03
ORD-100293,CUST-1015,Pam Beesly,Tokyo,Sports & Outdoors,Yoga Mat,111.3,1,0.25,UPI / Digital Wallet,PENDING,2025-02-22 04:33:48
ORD-100294,CUST-1010,Kevin Bacon,Toronto,Sports & Outdoors,Dumbbell Set,214.24,1,0.25,Debit Card,CANCELLED,2025-09-20 13:05:19
ORD-100295,CUST-1018,Steve Rogers,London,Books,Cookbook,30.67,2,0.05,UPI / Digital Wallet,COMPLETED,2025-12-06 03:29:04
ORD-100296,CUST-1007,Hannah Abbott,Singapore,Electronics,Smartphone,1169.3,2,0.1,PayPal,COMPLETED,2025-02-11 11:33:19
ORD-100297,CUST-1012,Michael Scott,Sydney,Electronics,Smartwatch,483.14,2,0.15,Credit Card,COMPLETED,2025-03-18 20:39:56
ORD-100298,CUST-1009,Julia Roberts,Toronto,Sports & Outdoors,Camping Tent,168.75,1,0.0,Credit Card,RETURNED,2025-09-17 04:27:40
ORD-100299,CUST-1001,Bob Jones,Tokyo,Books,History of Computing,42.61,1,0.1,UPI / Digital Wallet,COMPLETED,2025-10-10 03:47:47
ORD-100300,CUST-1015,Pam Beesly,Sydney,Electronics,Smartwatch,815.27,3,0.1,Apple Pay,CANCELLED,2025-11-13 06:12:44
ORD-100301,CUST-1013,Nora Jones,Mumbai,Clothing,Winter Jacket,118.79,2,0.1,UPI / Digital Wallet,COMPLETED,2025-10-16 20:46:20
ORD-100302,CUST-1011,Laura Croft,Mumbai,Home & Kitchen,Blender,275.29,1,0.25,UPI / Digital Wallet,COMPLETED,2025-10-30 15:29:00
ORD-100303,CUST-1010,Kevin Bacon,Mumbai,Clothing,Cotton T-Shirt,142.4,4,0.25,Credit Card,RETURNED,2025-07-01 15:35:08
ORD-100304,CUST-1002,Charlie Brown,Sydney,Sports & Outdoors,Dumbbell Set,146.23,1,0.15,UPI / Digital Wallet,RETURNED,2025-05-25 21:17:15
ORD-100305,CUST-1011,Laura Croft,New York,Home & Kitchen,Espresso Machine,337.4,2,0.1,UPI / Digital Wallet,COMPLETED,2025-09-16 23:08:12
ORD-100306,CUST-1013,Nora Jones,Mumbai,Books,Data Engineering Handbook,31.48,1,0.25,PayPal,RETURNED,2025-09-22 16:15:09
ORD-100307,CUST-1006,George Clark,Tokyo,Electronics,Smartphone,619.23,2,0.15,UPI / Digital Wallet,PENDING,2025-01-14 05:58:40
ORD-100308,CUST-1013,Nora Jones,Sydney,Home & Kitchen,Toaster,148.17,1,0.2,PayPal,CANCELLED,2025-10-31 09:17:24
ORD-100309,CUST-1001,Bob Jones,Tokyo,Electronics,Bluetooth Speaker,983.76,4,0.2,Debit Card,PENDING,2025-07-31 11:30:25
ORD-100310,CUST-1004,Evan Wright,Tokyo,Books,History of Computing,32.3,3,0.15,PayPal,PENDING,2025-07-06 10:25:11
ORD-100311,CUST-1009,Julia Roberts,Paris,Clothing,Sneakers,87.28,1,0.25,UPI / Digital Wallet,COMPLETED,2025-08-09 05:28:02
ORD-100312,CUST-1000,Alice Smith,Singapore,Electronics,Laptop,86.91,2,0.0,PayPal,COMPLETED,2025-12-18 05:07:28
ORD-100313,CUST-1003,Diana Prince,Berlin,Home & Kitchen,Blender,223.8,1,0.25,UPI / Digital Wallet,COMPLETED,2025-03-31 04:32:25
ORD-100314,CUST-1005,Fiona Gallagher,San Francisco,Electronics,4K Monitor,502.99,1,0.05,Apple Pay,COMPLETED,2025-10-29 09:59:36
ORD-100315,CUST-1002,Charlie Brown,Paris,Electronics,Laptop,594.28,1,0.15,Debit Card,COMPLETED,2025-12-08 15:29:52
ORD-100316,CUST-1009,Julia Roberts,Singapore,Home & Kitchen,Toaster,26.64,1,0.0,PayPal,PENDING,2025-07-01 15:43:35
ORD-100317,CUST-1003,Diana Prince,Singapore,Books,Sci-Fi Novel,10.26,2,0.05,Credit Card,COMPLETED,2025-02-02 23:28:08
ORD-100318,CUST-1017,Rachel Green,San Francisco,Electronics,Bluetooth Speaker,116.93,3,0.05,PayPal,CANCELLED,2025-11-05 18:46:37
ORD-100319,CUST-1014,Oscar Martinez,San Francisco,Books,History of Computing,22.65,2,0.2,Debit Card,CANCELLED,2025-07-08 10:39:39
ORD-100320,CUST-1012,Michael Scott,Berlin,Electronics,Smartwatch,496.11,4,0.05,Debit Card,COMPLETED,2025-06-05 15:39:19
ORD-100321,CUST-1008,Ian Malcolm,Toronto,Electronics,Wireless Headphones,795.49,2,0.25,PayPal,COMPLETED,2025-09-17 13:28:30
ORD-100322,CUST-1011,,Sydney,Electronics,Bluetooth Speaker,1033.6,1,0.2,Credit Card,COMPLETED,2025-08-01 08:53:21
ORD-100323,CUST-1006,George Clark,Sydney,Home & Kitchen,Cookware Set,159.35,1,0.25,PayPal,COMPLETED,2025-09-13 12:50:19
ORD-100324,CUST-1006,George Clark,Sydney,Clothing,Running Shoes,146.94,5,0.25,Credit Card,PENDING,2025-04-11 13:29:44
ORD-100325,CUST-1011,Laura Croft,London,Clothing,Cotton T-Shirt,135.07,2,0.0,PayPal,COMPLETED,2025-06-13 21:02:50
ORD-100326,CUST-1005,Fiona Gallagher,New York,Home & Kitchen,Blender,65.14,4,0.0,Debit Card,COMPLETED,2025-09-23 19:08:38
ORD-100327,CUST-1017,Rachel Green,Sydney,Sports & Outdoors,Bicycle Helmet,144.83,1,0.05,Debit Card,RETURNED,2025-01-07 08:32:46
ORD-100328,CUST-1015,Pam Beesly,Paris,Sports & Outdoors,Dumbbell Set,89.0,1,0.0,Debit Card,COMPLETED,2025-06-11 13:07:20
ORD-100329,CUST-1011,Laura Croft,San Francisco,Home & Kitchen,Toaster,139.52,2,0.05,Debit Card,COMPLETED,2025-10-08 17:34:13
ORD-100330,CUST-1014,Oscar Martinez,London,Books,Economics 101,25.2,3,0.2,PayPal,CANCELLED,2025-06-27 03:58:19
ORD-100331,CUST-1000,Alice Smith,Tokyo,Books,History of Computing,23.12,1,0.2,Apple Pay,COMPLETED,2025-12-20 11:32:09
ORD-100332,CUST-1001,,London,Electronics,Bluetooth Speaker,1067.03,1,0.2,UPI / Digital Wallet,COMPLETED,2025-08-27 05:37:48
ORD-100333,CUST-1001,Bob Jones,Tokyo,Clothing,Cotton T-Shirt,98.41,4,0.0,Apple Pay,RETURNED,2025-11-03 07:21:37
ORD-100334,CUST-1007,Hannah Abbott,Berlin,Books,Cookbook,22.1,2,0.25,PayPal,PENDING,2025-08-01 23:28:59
ORD-100335,CUST-1006,George Clark,Tokyo,Clothing,Sneakers,38.35,2,0.0,Debit Card,COMPLETED,2025-11-03 03:59:44
ORD-100336,CUST-1012,Michael Scott,Singapore,Clothing,Winter Jacket,128.52,2,0.0,Debit Card,COMPLETED,2025-09-23 04:08:21
ORD-100337,CUST-1013,Nora Jones,Singapore,Home & Kitchen,Air Fryer,287.57,1,0.1,Debit Card,CANCELLED,2025-04-30 19:29:41
ORD-100338,CUST-1011,Laura Croft,New York,Books,Economics 101,12.41,2,0.05,Debit Card,PENDING,2025-05-03 16:00:20
ORD-100339,CUST-1015,Pam Beesly,San Francisco,Clothing,Winter Jacket,142.05,1,0.0,UPI / Digital Wallet,COMPLETED,2025-12-17 16:03:07
ORD-100340,CUST-1018,Steve Rogers,New York,Electronics,Wireless Headphones,1184.96,1,0.25,Debit Card,COMPLETED,2025-09-22 04:53:27
ORD-100341,CUST-1007,Hannah Abbott,,Books,Sci-Fi Novel,8.26,2,0.1,UPI / Digital Wallet,RETURNED,2025-03-13 06:08:49
ORD-100342,CUST-1001,Bob Jones,Tokyo,Electronics,Wireless Headphones,417.32,2,0.25,PayPal,COMPLETED,2025-12-10 10:41:13
ORD-100343,CUST-1012,Michael Scott,New York,Electronics,Wireless Headphones,954.94,2,0.1,PayPal,COMPLETED,2025-11-15 11:31:46
ORD-100344,CUST-1012,Michael Scott,Tokyo,Books,Cookbook,37.66,1,0.05,Credit Card,COMPLETED,2025-12-07 05:07:55
ORD-100345,CUST-1014,Oscar Martinez,Tokyo,Home & Kitchen,Air Fryer,132.85,3,0.1,PayPal,COMPLETED,2025-10-12 23:47:04
ORD-100346,CUST-1011,Laura Croft,Berlin,Home & Kitchen,Vacuum Cleaner,116.24,1,0.25,Debit Card,COMPLETED,2025-06-19 07:09:16
ORD-100347,CUST-1003,,Toronto,Clothing,Running Shoes,139.94,1,0.25,Debit Card,PENDING,2025-10-30 23:08:30
ORD-100348,CUST-1010,Kevin Bacon,Berlin,Clothing,Running Shoes,42.2,2,0.0,Apple Pay,CANCELLED,2025-03-18 06:45:12
ORD-100349,CUST-1017,Rachel Green,Singapore,Home & Kitchen,Cookware Set,245.9,1,0.2,Credit Card,RETURNED,2025-01-29 01:28:51
ORD-100350,CUST-1010,Kevin Bacon,London,Clothing,Sneakers,142.24,3,0.15,Credit Card,RETURNED,2025-09-04 08:47:46
ORD-100351,CUST-1001,Bob Jones,Paris,Clothing,Sneakers,107.39,1,0.25,Apple Pay,RETURNED,2025-08-25 16:33:54
ORD-100352,CUST-1015,Pam Beesly,Sydney,Home & Kitchen,Blender,185.37,2,0.15,PayPal,CANCELLED,2025-01-31 17:35:50
ORD-100353,CUST-1000,Alice Smith,Sydney,Home & Kitchen,Vacuum Cleaner,331.44,1,0.05,PayPal,CANCELLED,2025-04-01 12:29:57
ORD-100354,CUST-1011,Laura Croft,New York,Books,Cookbook,23.15,1,0.05,Apple Pay,COMPLETED,2025-06-23 11:42:55
ORD-100355,CUST-1005,Fiona Gallagher,Tokyo,Clothing,Denim Jeans,132.59,4,0.05,PayPal,COMPLETED,2025-10-09 08:36:39
ORD-100356,CUST-1019,Tony Stark,Tokyo,Books,Economics 101,27.12,3,0.0,PayPal,COMPLETED,2025-10-14 23:39:49
ORD-100357,CUST-1009,Julia Roberts,New York,Sports & Outdoors,Yoga Mat,41.62,3,0.1,Apple Pay,COMPLETED,2025-06-19 07:18:25
ORD-100358,CUST-1012,Michael Scott,Singapore,Books,Economics 101,37.35,1,0.05,UPI / Digital Wallet,COMPLETED,2025-12-22 10:06:56
ORD-100359,CUST-1017,Rachel Green,Tokyo,Clothing,Denim Jeans,113.92,1,0.05,PayPal,COMPLETED,2025-06-10 04:00:03
ORD-100360,CUST-1005,Fiona Gallagher,San Francisco,Sports & Outdoors,Dumbbell Set,216.24,1,0.1,PayPal,COMPLETED,2025-07-05 20:10:12
